97
1.00000     0.00000 0.0
0.99893     0.00137 0.0
0.99572     0.00243 0.0
0.99039     0.00377 0.0
0.98296     0.00541 0.0
0.97347     0.00730 0.0
0.96194     0.00943 0.0
0.94844     0.01178 0.0
0.93301     0.01430 0.0
0.91573     0.01696 0.0
0.89668     0.01973 0.0
0.87592     0.02259 0.0
0.85355     0.02542 0.0
0.82967     0.02918 0.0
0.80438     0.03586 0.0
0.77779     0.04476 0.0
0.75000     0.05395 0.0
0.72114     0.06278 0.0
0.69134     0.07055 0.0
0.66072     0.07732 0.0
0.62941     0.08300 0.0
0.59755     0.08783 0.0
0.56526     0.09179 0.0
0.53270     0.09495 0.0
0.50000     0.09742 0.0
0.46730     0.09903 0.0
0.43474     0.09989 0.0
0.40245     0.10005 0.0
0.37059     0.09946 0.0
0.33928     0.09811 0.0
0.30866     0.09600 0.0
0.27886     0.09319 0.0
0.25000     0.08974 0.0
0.22221     0.08568 0.0
0.19562     0.08106 0.0
0.17033     0.07597 0.0
0.14645     0.07046 0.0
0.12408     0.06462 0.0
0.10332     0.05849 0.0
0.08427     0.05208 0.0
0.06699     0.04557 0.0
0.05156     0.03901 0.0
0.03806     0.03257 0.0
0.02653     0.02636 0.0
0.01704     0.02051 0.0
0.00961     0.01486 0.0
0.00428     0.00973 0.0
0.00107     0.00498 0.0
0.00000     0.00000 0.0
0.00107     -0.00448 0.0
0.00428     -0.00819 0.0
0.00961     -0.01180 0.0
0.01704     -0.01512 0.0
0.02653     -0.01843 0.0
0.03806     -0.02142 0.0
0.05156     -0.02420 0.0
0.06699     -0.02669 0.0
0.08427     -0.02897 0.0
0.10332     -0.03097 0.0
0.12408     -0.03280 0.0
0.14645     -0.03444 0.0
0.17033     -0.03597 0.0
0.19562     -0.03730 0.0
0.22221     -0.03852 0.0
0.25000     -0.03956 0.0
0.27886     -0.04048 0.0
0.30866     -0.04122 0.0
0.33928     -0.04188 0.0
0.37059     -0.04235 0.0
0.40245     -0.04269 0.0
0.43474     -0.04283 0.0
0.46730     -0.04280 0.0
0.50000     -0.04248 0.0
0.53270     -0.04192 0.0
0.56526     -0.04102 0.0
0.59755     -0.03992 0.0
0.62941     -0.03851 0.0
0.66072     -0.03682 0.0
0.69134     -0.03478 0.0
0.72114     -0.03257 0.0
0.75000     -0.02995 0.0
0.77779     -0.02708 0.0
0.80438     -0.02341 0.0
0.82967     -0.01943 0.0
0.85355     -0.01494 0.0
0.87592     -0.01066 0.0
0.89668     -0.00681 0.0
0.91573     -0.00383 0.0
0.93301     -0.00159 0.0
0.94844     -0.00013 0.0
0.96194     0.00067 0.0
0.97347     0.00091 0.0
0.98296     0.00076 0.0
0.99039     0.00036 0.0
0.99572     -0.00015 0.0
0.99893     -0.00061 0.0
1.00000     0.00000 0.0
